video_id,comment_id,video_title,channel_name_c,channel_id_c,author_name,author_channel_id,text,source_query_c,source_group_c,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_name_norm,channel_name_norm,video_title_norm,source_query_norm,source_group_norm,author_handle_norm,author_name_key,like_count_parsed,like_count_blank,like_count,reply_count_num,is_pinned_bool,published_text_edited,published_text_norm,published_bucket,published_days_approx,texto_original,texto_limpio,texto_sin_lema,hashtags,mentions,urls,emojis,n_hashtags,n_mentions,n_urls,n_emojis,texto_sentimiento,len_original,len_limpio,tokens_original,tokens_limpio,texto_modificado,quedo_vacio_tras_limpieza,title,channel_id_v,channel_name_v,channel_handle,owner_handle,category,source_query_v,source_group_v,view_count_final,publish_date,publish_date_dt,keywords,keywords_list,description,n_keywords,video_url
b_Hkrkl3adA,Ugz-XNtfLx0lzcoHUXN4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@ManuelSanchez-b8q2z,UC9Wp6vL5oCU37qC3Aj94WZA,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelSanchez-b8q2z,hace 3 horas, ,0,False,,@ManuelSanchez-b8q2z,PrensaLibreOficial,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,guatemala noticias,topic,@ManuelSanchez-b8q2z,@manuelsanchez-b8q2z,,True,0,0,False,False,hace 3 horas,<1 semana,0.125,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",comando mierd seguir trabajar gasto tapar,comando mierd maneras seguir trabajando gasto tapan,[],[],[],[],0,0,0,0,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",102,41,16,6,True,False,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,/@PrensaLibreOficial,/@PrensaLibreOficial,News & Politics,guatemala noticias,topic,5469,2026-08-31T08:08:05-07:00,2026-08-31 15:08:05+00:00,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""bloqueos en Guatemala"", ""combustibles"", ""31 de agosto"", ""ruta Interamericana"", ""Provial"", ""transportistas"", ""carreteras"", ""Guatemala roadblocks"", ""fuel prices"", ""Guatemala protests"", ""Interamerican Highway"", ""traffic alert"", ""transport strike"", ""road closures""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""bloqueos en Guatemala"", ""combustibles"", ""31 de agosto"", ""ruta Interamericana"", ""Provial"", ""transportistas"", ""carreteras"", ""Guatemala roadblocks"", ""fuel prices"", ""Guatemala protests"", ""Interamerican Highway"", ""traffic alert"", ""transport strike"", ""road closures""]","Manifestantes bloquean este lunes 31 de agosto varios tramos carreteros en Guatemala en protesta por el alza en los precios de los combustibles. Según el reporte de Provial, los cierres afectan la ruta Interamericana, la ruta al suroccidente y otros puntos, lo que complica la movilidad de trabajadores, estudiantes y transportistas. 
Lea más en prensalibre.com 
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",18,https://www.youtube.com/watch?v=b_Hkrkl3adA
06mFNPU0aB8,Ugz158DoUO_zyZlglG14AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@carlitosramirez4739,UCIXLDYqR_syskKRJy_x9W9Q,Inglés,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@carlitosramirez4739,hace 2 semanas, ,0,False,,@carlitosramirez4739,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@carlitosramirez4739,@carlitosramirez4739,,True,0,0,False,False,hace 2 semanas,1 sem - 1 mes,14.0,Inglés,ingl,ingles,[],[],[],[],0,0,0,0,Inglés,6,4,1,1,True,False,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
n8iP75gIpmw,Ugz1TFgP101cP3SQAW94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@belarminavillatoro6474,UCYN4wSQ1Sx4_LurxLlW7MPg,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@belarminavillatoro6474,hace 2 años, ,0,False,,@belarminavillatoro6474,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@belarminavillatoro6474,@belarminavillatoro6474,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",minucioso diputado nery roda diputado ordir gastar dinero pueblo almuerzo diputado valer contar el gastar dinero cobrir diputado persona morir hambre dar el vida pagar sueldo ganar verguenza vividor pagar mil quetzal pobre dinero importar menor gasto entender trabajar hora adecuado hora comida dinero renuncien buscar trabajo sueldo ganar minimo pagar imaginese senor favor,minuciosas diputado nery rodas diputados orden gastar dinero pueblo almuerzos diputados digan vale contarlo gastaron dinero cobren diputados viendo personas muriendo hambre dandose vida paguen sueldo ganan verguenzas vividores paguen mil quetzales pobres dinero importa menor gasto entiendan trabajan horas adecuadas horas comidas dinero renuncien busquen trabajo sueldos ganan minimo pagar imaginese senor favor,[],[],[],[],0,0,0,0,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",902,374,165,54,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
yLZS3JiEBg8,Ugz1VUKAy1iuwk_x2jN4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@3762Jorge,UCTTILH6QCIxbTnEWxwRqs1g,La próxima habla de la harina de trigo.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@3762Jorge,hace 2 años, ,0,False,,@3762Jorge,Quorum,Arroz con pollo a la MONOPOLIO,@quorumgt/videos,channel,@3762Jorge,@3762jorge,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,La próxima habla de la harina de trigo.,harina trigo,proxima harina trigo,[],[],[],[],0,0,0,0,La próxima habla de la harina de trigo.,39,12,8,2,True,False,Arroz con pollo a la MONOPOLIO,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt/videos,channel,1954,2024-05-09T19:15:12-07:00,2024-05-10 02:15:12+00:00,[],[],"🔍 En Guatemala tenemos un mercado no tan “libre” que digamos. 

💸 Unas pocas empresas dominan las diferentes industrias y en algunos sectores no hay una competencia real que favorezca al consumidor.

🎥 Hoy estrenamos #LasMañasDelMercado para hablar de la industria alimenticia y la necesidad de una #LeyDeCompetencia.",0,https://www.youtube.com/watch?v=yLZS3JiEBg8
n8iP75gIpmw,Ugz1kbHjtN-jQUk3sWd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@giovannirodas4836,UC5bG9nc_JV3FsNP2KseQiYw,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@giovannirodas4836,hace 2 años,2,0,False,,@giovannirodas4836,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@giovannirodas4836,@giovannirodas4836,2.0,False,2,0,False,False,hace 2 años,1 - 2 anos,730.5,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,nombre razon loco taracenir diputado alcanzar salario mil von salario minimo alcance buscar trabajo colmo plata pasar politico gastar hartazon,nombre razon loco taracena diputados iban alcanza salario mil von salario minimo alcance busquen trabajo colmo plata pasa politicos gastan hartazon,[],[],[],"[""😡"", ""😡"", ""😡"", ""😡""]",0,0,0,4,Nombre... Tenía razon el loco Taracena!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!! emoji cara cabreada emoji emoji cara cabreada emoji emoji cara cabreada emoji,313,142,59,20,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
n8iP75gIpmw,Ugz200h27x5RIAnswQd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mireyamorales6595,UCKDR0f2fu2UzWL8mBv5-BHw,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mireyamorales6595,hace 2 años, ,0,False,,@mireyamorales6595,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@mireyamorales6595,@mireyamorales6595,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",entrevistar diputado nery roda preguntar legislatura gasto hhaciar face blue smiling legislaturar pagar bano roda dejar entrevistar preguntar madre afecto robo jimmy moral giammattei alegar factura giammattei robo millon millon corrupto entrevistador hablar desnutricion preguntar giammattei vivir buscar el jama hizeir pregunta acerca gasto empresa privado gubernamental pagar gasto reunioness toca buscar allan rodriguez alvaro arzu corrupto,entrevistando diputado nery rodas preguntaron legislatura gastos hhacian face blue smiling legislatura pagaban iban bano rodas deje entrevistando pregunten madre afecto robos jimmy morales giammattei alegando factura giammattei robo millones millones corruptos entrevistadores hablando desnutricion pregunten giammattei vive vayan buscarlo jamas hizieron pregunta acerca gastos empresa privada gubernamental pagan gastos reunioness toca vayan buscar allan rodriguez alvaro arzu corruptos,[],[],[],"[""👁"", ""👁""]",0,0,0,2,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS QUE HHACIAN. :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO. SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN A SU MADRE. LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE jimmy morales / giammattei. ALEGANDO POR UNA FACTURA DE Q.2,OOO. O, MENOS. emoji ojo emoji giammattei ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ??? pregunten a giammattei,vive en el pais todavia...vayan a buscarlo. JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA. emoji ojo emoji toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS QUE LES TOCA HACER. VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",846,443,130,57,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
PjmxCj-a9Hg,Ugz26waEPWK6VtsenFZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@juandeleon9060,UCNIeXbV_mEwpa412h1aqUWw,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@juandeleon9060,hace 1 año,1,1,False,,@juandeleon9060,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@juandeleon9060,@juandeleon9060,1.0,False,1,1,False,False,hace 1 año,1 mes - 1 ano,365.25,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,crio corupto mano,dios cria coruptos mano,[],[],[],[],0,0,0,0,Dios. Los cria. Y El...los coruptos. Siempre. Van de la Mano...,66,17,11,3,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
PjmxCj-a9Hg,Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Luis-gn3fj,UCbYoNG5J3Au5BqtbXogfEFw,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Luis-gn3fj,hace 1 año,1,0,False,,@Luis-gn3fj,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@Luis-gn3fj,@luis-gn3fj,1.0,False,1,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,[],[],[],"[""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂"", ""😂""]",0,0,0,18,Ud y quienes mas emoji cara llorando de risa emoji emoji cara llorando de risa emoji emoji cara llorando de risa emoji,34,0,4,0,True,True,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
n8iP75gIpmw,Ugz2Y0LOPaJfoV8R01d4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@monkchapin,UCl0ekS9Tt0jJGtOEM18S63w,paaajaaaasss,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@monkchapin,hace 2 años, ,0,False,,@monkchapin,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@monkchapin,@monkchapin,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,paaajaaaasss,paajaass,paajaass,[],[],[],[],0,0,0,0,paaajaaasss,12,8,1,1,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
PjmxCj-a9Hg,Ugz5OziU6YjREVjZJUZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@DennisseLopetegi,UCVQf0tzL7xRzFJsABVVULpg,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@DennisseLopetegi,hace 1 año, ,0,False,,@DennisseLopetegi,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@DennisseLopetegi,@dennisselopetegi,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,colombia verdugo uribe sentir alguien enfrentar acobardir pasar ejecutivo guatemala arevalo compadre petro 0igo presidente mentira salir bocata hdp,colombia verdugo uribe sienten alguien enfrenta acobardan pasa ejecutivo guatemala arevalo compadre petro 0igo presidente mentiras salen bocata hdp,[],[],[],[],0,0,0,0,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro. 0igo a este presidente y solo mentiras salen de du bocata.. HDP,266,147,47,19,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
b_Hkrkl3adA,Ugz6naDsqtHsbONkRBl4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@moisesvaldez4043,UCsUCN0Yq_UyTvKjOJLmNrnQ,Vamos a paralizar todo el pais talvez asi entiende este gibierno medrioque,guatemala noticias,topic,debug_comments_fixed2_comments.csv,/@moisesvaldez4043,hace 49 minutos, ,0,False,,@moisesvaldez4043,PrensaLibreOficial,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,guatemala noticias,topic,@moisesvaldez4043,@moisesvaldez4043,,True,0,0,False,False,hace 49 minutos,<1 semana,0.034,Vamos a paralizar todo el pais talvez asi entiende este gibierno medrioque,paralizar talvez entender gibierno medrioque,paralizar talvez entiende gibierno medrioque,[],[],[],[],0,0,0,0,Vamos a paralizar todo el pais talvez asi entiende este gibierno medrioque,74,44,12,5,True,False,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,/@PrensaLibreOficial,/@PrensaLibreOficial,News & Politics,guatemala noticias,topic,5469,2026-08-31T08:08:05-07:00,2026-08-31 15:08:05+00:00,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""bloqueos en Guatemala"", ""combustibles"", ""31 de agosto"", ""ruta Interamericana"", ""Provial"", ""transportistas"", ""carreteras"", ""Guatemala roadblocks"", ""fuel prices"", ""Guatemala protests"", ""Interamerican Highway"", ""traffic alert"", ""transport strike"", ""road closures""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""bloqueos en Guatemala"", ""combustibles"", ""31 de agosto"", ""ruta Interamericana"", ""Provial"", ""transportistas"", ""carreteras"", ""Guatemala roadblocks"", ""fuel prices"", ""Guatemala protests"", ""Interamerican Highway"", ""traffic alert"", ""transport strike"", ""road closures""]","Manifestantes bloquean este lunes 31 de agosto varios tramos carreteros en Guatemala en protesta por el alza en los precios de los combustibles. Según el reporte de Provial, los cierres afectan la ruta Interamericana, la ruta al suroccidente y otros puntos, lo que complica la movilidad de trabajadores, estudiantes y transportistas. 
Lea más en prensalibre.com 
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",18,https://www.youtube.com/watch?v=b_Hkrkl3adA
